"target","location","forecast_date","target_end_date","quantile","value","type"
"22 day ahead inc hosp","US",2022-08-22,2022-09-13,0.2,3252.6,"quantile"
"23 day ahead inc hosp","US",2022-08-22,2022-09-14,0.2,3276.6,"quantile"
"24 day ahead inc hosp","US",2022-08-22,2022-09-15,0.2,3201.2,"quantile"
"25 day ahead inc hosp","US",2022-08-22,2022-09-16,0.2,3149.2,"quantile"
"26 day ahead inc hosp","US",2022-08-22,2022-09-17,0.2,3204.6,"quantile"
"27 day ahead inc hosp","US",2022-08-22,2022-09-18,0.2,3186.6,"quantile"
"28 day ahead inc hosp","US",2022-08-22,2022-09-19,0.2,3171.4,"quantile"
"29 day ahead inc hosp","US",2022-08-22,2022-09-20,0.2,3206,"quantile"
"30 day ahead inc hosp","US",2022-08-22,2022-09-21,0.2,3099,"quantile"
"1 day ahead inc hosp","US",2022-08-22,2022-08-23,0.25,3716.5,"quantile"
"2 day ahead inc hosp","US",2022-08-22,2022-08-24,0.25,3647.75,"quantile"
"3 day ahead inc hosp","US",2022-08-22,2022-08-25,0.25,3609.75,"quantile"
"4 day ahead inc hosp","US",2022-08-22,2022-08-26,0.25,3594.5,"quantile"
"5 day ahead inc hosp","US",2022-08-22,2022-08-27,0.25,3620,"quantile"
"6 day ahead inc hosp","US",2022-08-22,2022-08-28,0.25,3600.5,"quantile"
"7 day ahead inc hosp","US",2022-08-22,2022-08-29,0.25,3669.75,"quantile"
"8 day ahead inc hosp","US",2022-08-22,2022-08-30,0.25,3561.75,"quantile"
"9 day ahead inc hosp","US",2022-08-22,2022-08-31,0.25,3565.75,"quantile"
"10 day ahead inc hosp","US",2022-08-22,2022-09-01,0.25,3552,"quantile"
"11 day ahead inc hosp","US",2022-08-22,2022-09-02,0.25,3556.75,"quantile"
"12 day ahead inc hosp","US",2022-08-22,2022-09-03,0.25,3548,"quantile"
"13 day ahead inc hosp","US",2022-08-22,2022-09-04,0.25,3477.75,"quantile"
"14 day ahead inc hosp","US",2022-08-22,2022-09-05,0.25,3545,"quantile"
"15 day ahead inc hosp","US",2022-08-22,2022-09-06,0.25,3505.5,"quantile"
"16 day ahead inc hosp","US",2022-08-22,2022-09-07,0.25,3438.75,"quantile"
"17 day ahead inc hosp","US",2022-08-22,2022-09-08,0.25,3503,"quantile"
"18 day ahead inc hosp","US",2022-08-22,2022-09-09,0.25,3494,"quantile"
"19 day ahead inc hosp","US",2022-08-22,2022-09-10,0.25,3493,"quantile"
"20 day ahead inc hosp","US",2022-08-22,2022-09-11,0.25,3446.75,"quantile"
"21 day ahead inc hosp","US",2022-08-22,2022-09-12,0.25,3452,"quantile"
"22 day ahead inc hosp","US",2022-08-22,2022-09-13,0.25,3463.75,"quantile"
"23 day ahead inc hosp","US",2022-08-22,2022-09-14,0.25,3456.75,"quantile"
"24 day ahead inc hosp","US",2022-08-22,2022-09-15,0.25,3378.5,"quantile"
"25 day ahead inc hosp","US",2022-08-22,2022-09-16,0.25,3338.75,"quantile"
"26 day ahead inc hosp","US",2022-08-22,2022-09-17,0.25,3409.5,"quantile"
"27 day ahead inc hosp","US",2022-08-22,2022-09-18,0.25,3359.25,"quantile"
"28 day ahead inc hosp","US",2022-08-22,2022-09-19,0.25,3351.25,"quantile"
"29 day ahead inc hosp","US",2022-08-22,2022-09-20,0.25,3387.5,"quantile"
"30 day ahead inc hosp","US",2022-08-22,2022-09-21,0.25,3312.25,"quantile"
"1 day ahead inc hosp","US",2022-08-22,2022-08-23,0.3,3934,"quantile"
"2 day ahead inc hosp","US",2022-08-22,2022-08-24,0.3,3874,"quantile"
"3 day ahead inc hosp","US",2022-08-22,2022-08-25,0.3,3767.7,"quantile"
"4 day ahead inc hosp","US",2022-08-22,2022-08-26,0.3,3777,"quantile"
"5 day ahead inc hosp","US",2022-08-22,2022-08-27,0.3,3828.7,"quantile"
"6 day ahead inc hosp","US",2022-08-22,2022-08-28,0.3,3799.4,"quantile"
"7 day ahead inc hosp","US",2022-08-22,2022-08-29,0.3,3822.9,"quantile"
"8 day ahead inc hosp","US",2022-08-22,2022-08-30,0.3,3769.4,"quantile"
"9 day ahead inc hosp","US",2022-08-22,2022-08-31,0.3,3754.1,"quantile"
"10 day ahead inc hosp","US",2022-08-22,2022-09-01,0.3,3723.1,"quantile"
"11 day ahead inc hosp","US",2022-08-22,2022-09-02,0.3,3747.7,"quantile"
"12 day ahead inc hosp","US",2022-08-22,2022-09-03,0.3,3725.7,"quantile"
"13 day ahead inc hosp","US",2022-08-22,2022-09-04,0.3,3648.5,"quantile"
"14 day ahead inc hosp","US",2022-08-22,2022-09-05,0.3,3721.4,"quantile"
"15 day ahead inc hosp","US",2022-08-22,2022-09-06,0.3,3667.7,"quantile"
"16 day ahead inc hosp","US",2022-08-22,2022-09-07,0.3,3616,"quantile"
"17 day ahead inc hosp","US",2022-08-22,2022-09-08,0.3,3710.7,"quantile"
"18 day ahead inc hosp","US",2022-08-22,2022-09-09,0.3,3678.4,"quantile"
"19 day ahead inc hosp","US",2022-08-22,2022-09-10,0.3,3655.5,"quantile"
"20 day ahead inc hosp","US",2022-08-22,2022-09-11,0.3,3645.9,"quantile"
"21 day ahead inc hosp","US",2022-08-22,2022-09-12,0.3,3638.1,"quantile"
"22 day ahead inc hosp","US",2022-08-22,2022-09-13,0.3,3608.4,"quantile"
"23 day ahead inc hosp","US",2022-08-22,2022-09-14,0.3,3640.1,"quantile"
"24 day ahead inc hosp","US",2022-08-22,2022-09-15,0.3,3551.7,"quantile"
"25 day ahead inc hosp","US",2022-08-22,2022-09-16,0.3,3498.7,"quantile"
"26 day ahead inc hosp","US",2022-08-22,2022-09-17,0.3,3587.7,"quantile"
"27 day ahead inc hosp","US",2022-08-22,2022-09-18,0.3,3541,"quantile"
"28 day ahead inc hosp","US",2022-08-22,2022-09-19,0.3,3516.7,"quantile"
"29 day ahead inc hosp","US",2022-08-22,2022-09-20,0.3,3563.4,"quantile"
"30 day ahead inc hosp","US",2022-08-22,2022-09-21,0.3,3487,"quantile"
"1 day ahead inc hosp","US",2022-08-22,2022-08-23,0.35,4105.9,"quantile"
"2 day ahead inc hosp","US",2022-08-22,2022-08-24,0.35,4037.95,"quantile"
"3 day ahead inc hosp","US",2022-08-22,2022-08-25,0.35,3947.95,"quantile"
"4 day ahead inc hosp","US",2022-08-22,2022-08-26,0.35,3974.95,"quantile"
"5 day ahead inc hosp","US",2022-08-22,2022-08-27,0.35,4007.65,"quantile"
"6 day ahead inc hosp","US",2022-08-22,2022-08-28,0.35,3995.65,"quantile"
"7 day ahead inc hosp","US",2022-08-22,2022-08-29,0.35,4026.65,"quantile"
"8 day ahead inc hosp","US",2022-08-22,2022-08-30,0.35,3939.25,"quantile"
"9 day ahead inc hosp","US",2022-08-22,2022-08-31,0.35,3940.65,"quantile"
"10 day ahead inc hosp","US",2022-08-22,2022-09-01,0.35,3884.65,"quantile"
"11 day ahead inc hosp","US",2022-08-22,2022-09-02,0.35,3915.3,"quantile"
"12 day ahead inc hosp","US",2022-08-22,2022-09-03,0.35,3898.3,"quantile"
"13 day ahead inc hosp","US",2022-08-22,2022-09-04,0.35,3829.3,"quantile"
"14 day ahead inc hosp","US",2022-08-22,2022-09-05,0.35,3923.95,"quantile"
"15 day ahead inc hosp","US",2022-08-22,2022-09-06,0.35,3864.3,"quantile"
"16 day ahead inc hosp","US",2022-08-22,2022-09-07,0.35,3769.55,"quantile"
"17 day ahead inc hosp","US",2022-08-22,2022-09-08,0.35,3860.9,"quantile"
"18 day ahead inc hosp","US",2022-08-22,2022-09-09,0.35,3845,"quantile"
"19 day ahead inc hosp","US",2022-08-22,2022-09-10,0.35,3826.65,"quantile"
"20 day ahead inc hosp","US",2022-08-22,2022-09-11,0.35,3840.65,"quantile"
"21 day ahead inc hosp","US",2022-08-22,2022-09-12,0.35,3809.65,"quantile"
"22 day ahead inc hosp","US",2022-08-22,2022-09-13,0.35,3825.15,"quantile"
"23 day ahead inc hosp","US",2022-08-22,2022-09-14,0.35,3799.65,"quantile"
"24 day ahead inc hosp","US",2022-08-22,2022-09-15,0.35,3710,"quantile"
"25 day ahead inc hosp","US",2022-08-22,2022-09-16,0.35,3679.65,"quantile"
"26 day ahead inc hosp","US",2022-08-22,2022-09-17,0.35,3744,"quantile"
"27 day ahead inc hosp","US",2022-08-22,2022-09-18,0.35,3699.3,"quantile"
"28 day ahead inc hosp","US",2022-08-22,2022-09-19,0.35,3669.95,"quantile"
"29 day ahead inc hosp","US",2022-08-22,2022-09-20,0.35,3725.3,"quantile"
"30 day ahead inc hosp","US",2022-08-22,2022-09-21,0.35,3632.95,"quantile"
"1 day ahead inc hosp","US",2022-08-22,2022-08-23,0.4,4299.4,"quantile"
"2 day ahead inc hosp","US",2022-08-22,2022-08-24,0.4,4270.4,"quantile"
"3 day ahead inc hosp","US",2022-08-22,2022-08-25,0.4,4152.2,"quantile"
"4 day ahead inc hosp","US",2022-08-22,2022-08-26,0.4,4170.8,"quantile"
"5 day ahead inc hosp","US",2022-08-22,2022-08-27,0.4,4167.8,"quantile"
"6 day ahead inc hosp","US",2022-08-22,2022-08-28,0.4,4171,"quantile"
"7 day ahead inc hosp","US",2022-08-22,2022-08-29,0.4,4196.6,"quantile"
"8 day ahead inc hosp","US",2022-08-22,2022-08-30,0.4,4135.2,"quantile"
"9 day ahead inc hosp","US",2022-08-22,2022-08-31,0.4,4134.6,"quantile"
"10 day ahead inc hosp","US",2022-08-22,2022-09-01,0.4,4087,"quantile"
"11 day ahead inc hosp","US",2022-08-22,2022-09-02,0.4,4069,"quantile"
"12 day ahead inc hosp","US",2022-08-22,2022-09-03,0.4,4080.6,"quantile"
"13 day ahead inc hosp","US",2022-08-22,2022-09-04,0.4,4023.6,"quantile"
"14 day ahead inc hosp","US",2022-08-22,2022-09-05,0.4,4087,"quantile"
"15 day ahead inc hosp","US",2022-08-22,2022-09-06,0.4,4038,"quantile"
"16 day ahead inc hosp","US",2022-08-22,2022-09-07,0.4,3973.6,"quantile"
"17 day ahead inc hosp","US",2022-08-22,2022-09-08,0.4,4012,"quantile"
"18 day ahead inc hosp","US",2022-08-22,2022-09-09,0.4,4004.6,"quantile"
"19 day ahead inc hosp","US",2022-08-22,2022-09-10,0.4,3994.2,"quantile"
"20 day ahead inc hosp","US",2022-08-22,2022-09-11,0.4,4016.2,"quantile"
"21 day ahead inc hosp","US",2022-08-22,2022-09-12,0.4,3947.6,"quantile"
"22 day ahead inc hosp","US",2022-08-22,2022-09-13,0.4,3982.8,"quantile"
"23 day ahead inc hosp","US",2022-08-22,2022-09-14,0.4,3997.2,"quantile"
"24 day ahead inc hosp","US",2022-08-22,2022-09-15,0.4,3900.6,"quantile"
"25 day ahead inc hosp","US",2022-08-22,2022-09-16,0.4,3868.6,"quantile"
"26 day ahead inc hosp","US",2022-08-22,2022-09-17,0.4,3907.2,"quantile"
"27 day ahead inc hosp","US",2022-08-22,2022-09-18,0.4,3861.8,"quantile"
"28 day ahead inc hosp","US",2022-08-22,2022-09-19,0.4,3859,"quantile"
"29 day ahead inc hosp","US",2022-08-22,2022-09-20,0.4,3898.2,"quantile"
"30 day ahead inc hosp","US",2022-08-22,2022-09-21,0.4,3818.6,"quantile"
"1 day ahead inc hosp","US",2022-08-22,2022-08-23,0.45,4473.65,"quantile"
"2 day ahead inc hosp","US",2022-08-22,2022-08-24,0.45,4454.55,"quantile"
"3 day ahead inc hosp","US",2022-08-22,2022-08-25,0.45,4343.1,"quantile"
"4 day ahead inc hosp","US",2022-08-22,2022-08-26,0.45,4350.1,"quantile"
"5 day ahead inc hosp","US",2022-08-22,2022-08-27,0.45,4328,"quantile"
"6 day ahead inc hosp","US",2022-08-22,2022-08-28,0.45,4339.55,"quantile"
"7 day ahead inc hosp","US",2022-08-22,2022-08-29,0.45,4408.1,"quantile"
"8 day ahead inc hosp","US",2022-08-22,2022-08-30,0.45,4325.85,"quantile"
"9 day ahead inc hosp","US",2022-08-22,2022-08-31,0.45,4290,"quantile"
"10 day ahead inc hosp","US",2022-08-22,2022-09-01,0.45,4269.65,"quantile"
"11 day ahead inc hosp","US",2022-08-22,2022-09-02,0.45,4270.4,"quantile"
"12 day ahead inc hosp","US",2022-08-22,2022-09-03,0.45,4233.55,"quantile"
"13 day ahead inc hosp","US",2022-08-22,2022-09-04,0.45,4174.55,"quantile"
"14 day ahead inc hosp","US",2022-08-22,2022-09-05,0.45,4308.55,"quantile"
"15 day ahead inc hosp","US",2022-08-22,2022-09-06,0.45,4195.2,"quantile"
"16 day ahead inc hosp","US",2022-08-22,2022-09-07,0.45,4135.55,"quantile"
"17 day ahead inc hosp","US",2022-08-22,2022-09-08,0.45,4196.1,"quantile"
"18 day ahead inc hosp","US",2022-08-22,2022-09-09,0.45,4194,"quantile"
"19 day ahead inc hosp","US",2022-08-22,2022-09-10,0.45,4173,"quantile"
"20 day ahead inc hosp","US",2022-08-22,2022-09-11,0.45,4184.1,"quantile"
"21 day ahead inc hosp","US",2022-08-22,2022-09-12,0.45,4072.55,"quantile"
"22 day ahead inc hosp","US",2022-08-22,2022-09-13,0.45,4109.1,"quantile"
"23 day ahead inc hosp","US",2022-08-22,2022-09-14,0.45,4173.2,"quantile"
"24 day ahead inc hosp","US",2022-08-22,2022-09-15,0.45,4094.4,"quantile"
"25 day ahead inc hosp","US",2022-08-22,2022-09-16,0.45,4052.65,"quantile"
"26 day ahead inc hosp","US",2022-08-22,2022-09-17,0.45,4060.1,"quantile"
"27 day ahead inc hosp","US",2022-08-22,2022-09-18,0.45,4041.55,"quantile"
"28 day ahead inc hosp","US",2022-08-22,2022-09-19,0.45,4011.55,"quantile"
"29 day ahead inc hosp","US",2022-08-22,2022-09-20,0.45,4040.2,"quantile"
"30 day ahead inc hosp","US",2022-08-22,2022-09-21,0.45,4012.65,"quantile"
"1 day ahead inc hosp","US",2022-08-22,2022-08-23,0.5,4684,"quantile"
"2 day ahead inc hosp","US",2022-08-22,2022-08-24,0.5,4680,"quantile"
"3 day ahead inc hosp","US",2022-08-22,2022-08-25,0.5,4514.5,"quantile"
"4 day ahead inc hosp","US",2022-08-22,2022-08-26,0.5,4554,"quantile"
"5 day ahead inc hosp","US",2022-08-22,2022-08-27,0.5,4517,"quantile"
"6 day ahead inc hosp","US",2022-08-22,2022-08-28,0.5,4526.5,"quantile"
"7 day ahead inc hosp","US",2022-08-22,2022-08-29,0.5,4592.5,"quantile"
"8 day ahead inc hosp","US",2022-08-22,2022-08-30,0.5,4538.5,"quantile"
"9 day ahead inc hosp","US",2022-08-22,2022-08-31,0.5,4473,"quantile"
"10 day ahead inc hosp","US",2022-08-22,2022-09-01,0.5,4445.5,"quantile"
"11 day ahead inc hosp","US",2022-08-22,2022-09-02,0.5,4422,"quantile"
"12 day ahead inc hosp","US",2022-08-22,2022-09-03,0.5,4404.5,"quantile"
"13 day ahead inc hosp","US",2022-08-22,2022-09-04,0.5,4332,"quantile"
"14 day ahead inc hosp","US",2022-08-22,2022-09-05,0.5,4475,"quantile"
"15 day ahead inc hosp","US",2022-08-22,2022-09-06,0.5,4356.5,"quantile"
"16 day ahead inc hosp","US",2022-08-22,2022-09-07,0.5,4317.5,"quantile"
"17 day ahead inc hosp","US",2022-08-22,2022-09-08,0.5,4385,"quantile"
"18 day ahead inc hosp","US",2022-08-22,2022-09-09,0.5,4377,"quantile"
"19 day ahead inc hosp","US",2022-08-22,2022-09-10,0.5,4354,"quantile"
"20 day ahead inc hosp","US",2022-08-22,2022-09-11,0.5,4339,"quantile"
"21 day ahead inc hosp","US",2022-08-22,2022-09-12,0.5,4227,"quantile"
"22 day ahead inc hosp","US",2022-08-22,2022-09-13,0.5,4282.5,"quantile"
"23 day ahead inc hosp","US",2022-08-22,2022-09-14,0.5,4347.5,"quantile"
"24 day ahead inc hosp","US",2022-08-22,2022-09-15,0.5,4247,"quantile"
"25 day ahead inc hosp","US",2022-08-22,2022-09-16,0.5,4234.5,"quantile"
"26 day ahead inc hosp","US",2022-08-22,2022-09-17,0.5,4229.5,"quantile"
"27 day ahead inc hosp","US",2022-08-22,2022-09-18,0.5,4226.5,"quantile"
"28 day ahead inc hosp","US",2022-08-22,2022-09-19,0.5,4176,"quantile"
"29 day ahead inc hosp","US",2022-08-22,2022-09-20,0.5,4196,"quantile"
"30 day ahead inc hosp","US",2022-08-22,2022-09-21,0.5,4193.5,"quantile"
"1 day ahead inc hosp","US",2022-08-22,2022-08-23,0.55,4881.9,"quantile"
"2 day ahead inc hosp","US",2022-08-22,2022-08-24,0.55,4863.45,"quantile"
"3 day ahead inc hosp","US",2022-08-22,2022-08-25,0.55,4724.7,"quantile"
"4 day ahead inc hosp","US",2022-08-22,2022-08-26,0.55,4771.9,"quantile"
"5 day ahead inc hosp","US",2022-08-22,2022-08-27,0.55,4695.35,"quantile"
"6 day ahead inc hosp","US",2022-08-22,2022-08-28,0.55,4745.45,"quantile"
"7 day ahead inc hosp","US",2022-08-22,2022-08-29,0.55,4806.25,"quantile"
"8 day ahead inc hosp","US",2022-08-22,2022-08-30,0.55,4708.45,"quantile"
"9 day ahead inc hosp","US",2022-08-22,2022-08-31,0.55,4679,"quantile"
"10 day ahead inc hosp","US",2022-08-22,2022-09-01,0.55,4608.9,"quantile"
"11 day ahead inc hosp","US",2022-08-22,2022-09-02,0.55,4600.25,"quantile"
"12 day ahead inc hosp","US",2022-08-22,2022-09-03,0.55,4565.45,"quantile"
"13 day ahead inc hosp","US",2022-08-22,2022-09-04,0.55,4553.9,"quantile"
"14 day ahead inc hosp","US",2022-08-22,2022-09-05,0.55,4659.9,"quantile"
"15 day ahead inc hosp","US",2022-08-22,2022-09-06,0.55,4547.9,"quantile"
"16 day ahead inc hosp","US",2022-08-22,2022-09-07,0.55,4477.35,"quantile"
"17 day ahead inc hosp","US",2022-08-22,2022-09-08,0.55,4530.45,"quantile"
"18 day ahead inc hosp","US",2022-08-22,2022-09-09,0.55,4596.45,"quantile"
"19 day ahead inc hosp","US",2022-08-22,2022-09-10,0.55,4538.45,"quantile"
"20 day ahead inc hosp","US",2022-08-22,2022-09-11,0.55,4518.35,"quantile"
"21 day ahead inc hosp","US",2022-08-22,2022-09-12,0.55,4432.45,"quantile"
"22 day ahead inc hosp","US",2022-08-22,2022-09-13,0.55,4460.35,"quantile"
"23 day ahead inc hosp","US",2022-08-22,2022-09-14,0.55,4511.5,"quantile"
"24 day ahead inc hosp","US",2022-08-22,2022-09-15,0.55,4418,"quantile"
"25 day ahead inc hosp","US",2022-08-22,2022-09-16,0.55,4388.45,"quantile"
"26 day ahead inc hosp","US",2022-08-22,2022-09-17,0.55,4388.45,"quantile"
"27 day ahead inc hosp","US",2022-08-22,2022-09-18,0.55,4404,"quantile"
"28 day ahead inc hosp","US",2022-08-22,2022-09-19,0.55,4324,"quantile"
"29 day ahead inc hosp","US",2022-08-22,2022-09-20,0.55,4385.8,"quantile"
"30 day ahead inc hosp","US",2022-08-22,2022-09-21,0.55,4363.45,"quantile"
"1 day ahead inc hosp","US",2022-08-22,2022-08-23,0.6,5065,"quantile"
"2 day ahead inc hosp","US",2022-08-22,2022-08-24,0.6,5108,"quantile"
"3 day ahead inc hosp","US",2022-08-22,2022-08-25,0.6,4940,"quantile"
"4 day ahead inc hosp","US",2022-08-22,2022-08-26,0.6,4959.2,"quantile"
"5 day ahead inc hosp","US",2022-08-22,2022-08-27,0.6,4898.4,"quantile"
"6 day ahead inc hosp","US",2022-08-22,2022-08-28,0.6,4931.8,"quantile"
"7 day ahead inc hosp","US",2022-08-22,2022-08-29,0.6,4993.8,"quantile"
"8 day ahead inc hosp","US",2022-08-22,2022-08-30,0.6,4910.2,"quantile"
"9 day ahead inc hosp","US",2022-08-22,2022-08-31,0.6,4882,"quantile"
"10 day ahead inc hosp","US",2022-08-22,2022-09-01,0.6,4782.4,"quantile"
"11 day ahead inc hosp","US",2022-08-22,2022-09-02,0.6,4776.8,"quantile"
"12 day ahead inc hosp","US",2022-08-22,2022-09-03,0.6,4749.4,"quantile"
"13 day ahead inc hosp","US",2022-08-22,2022-09-04,0.6,4725.4,"quantile"
"14 day ahead inc hosp","US",2022-08-22,2022-09-05,0.6,4871.6,"quantile"
"15 day ahead inc hosp","US",2022-08-22,2022-09-06,0.6,4749,"quantile"
"16 day ahead inc hosp","US",2022-08-22,2022-09-07,0.6,4686,"quantile"
"17 day ahead inc hosp","US",2022-08-22,2022-09-08,0.6,4702.2,"quantile"
"18 day ahead inc hosp","US",2022-08-22,2022-09-09,0.6,4764,"quantile"
"19 day ahead inc hosp","US",2022-08-22,2022-09-10,0.6,4730,"quantile"
"20 day ahead inc hosp","US",2022-08-22,2022-09-11,0.6,4711.2,"quantile"
"21 day ahead inc hosp","US",2022-08-22,2022-09-12,0.6,4615.8,"quantile"
"22 day ahead inc hosp","US",2022-08-22,2022-09-13,0.6,4640.2,"quantile"
"23 day ahead inc hosp","US",2022-08-22,2022-09-14,0.6,4653.4,"quantile"
"24 day ahead inc hosp","US",2022-08-22,2022-09-15,0.6,4594.8,"quantile"
"25 day ahead inc hosp","US",2022-08-22,2022-09-16,0.6,4577.4,"quantile"
"26 day ahead inc hosp","US",2022-08-22,2022-09-17,0.6,4596.8,"quantile"
"27 day ahead inc hosp","US",2022-08-22,2022-09-18,0.6,4579.8,"quantile"
"28 day ahead inc hosp","US",2022-08-22,2022-09-19,0.6,4505.8,"quantile"
"29 day ahead inc hosp","US",2022-08-22,2022-09-20,0.6,4546.4,"quantile"
"30 day ahead inc hosp","US",2022-08-22,2022-09-21,0.6,4519.4,"quantile"
"1 day ahead inc hosp","US",2022-08-22,2022-08-23,0.65,5291.8,"quantile"
"2 day ahead inc hosp","US",2022-08-22,2022-08-24,0.65,5299,"quantile"
"3 day ahead inc hosp","US",2022-08-22,2022-08-25,0.65,5166.4,"quantile"
"4 day ahead inc hosp","US",2022-08-22,2022-08-26,0.65,5168,"quantile"
"5 day ahead inc hosp","US",2022-08-22,2022-08-27,0.65,5159.35,"quantile"
"6 day ahead inc hosp","US",2022-08-22,2022-08-28,0.65,5150.75,"quantile"
"7 day ahead inc hosp","US",2022-08-22,2022-08-29,0.65,5161.4,"quantile"
"8 day ahead inc hosp","US",2022-08-22,2022-08-30,0.65,5127,"quantile"
"9 day ahead inc hosp","US",2022-08-22,2022-08-31,0.65,5069.1,"quantile"
"10 day ahead inc hosp","US",2022-08-22,2022-09-01,0.65,5005,"quantile"
"11 day ahead inc hosp","US",2022-08-22,2022-09-02,0.65,4977.35,"quantile"
"12 day ahead inc hosp","US",2022-08-22,2022-09-03,0.65,4973.1,"quantile"
"13 day ahead inc hosp","US",2022-08-22,2022-09-04,0.65,4932.35,"quantile"
"14 day ahead inc hosp","US",2022-08-22,2022-09-05,0.65,5021.7,"quantile"
"15 day ahead inc hosp","US",2022-08-22,2022-09-06,0.65,4949.7,"quantile"
"16 day ahead inc hosp","US",2022-08-22,2022-09-07,0.65,4877,"quantile"
"17 day ahead inc hosp","US",2022-08-22,2022-09-08,0.65,4900,"quantile"
"18 day ahead inc hosp","US",2022-08-22,2022-09-09,0.65,4915.35,"quantile"
"19 day ahead inc hosp","US",2022-08-22,2022-09-10,0.65,4940,"quantile"
"20 day ahead inc hosp","US",2022-08-22,2022-09-11,0.65,4909.7,"quantile"
"21 day ahead inc hosp","US",2022-08-22,2022-09-12,0.65,4803,"quantile"
"22 day ahead inc hosp","US",2022-08-22,2022-09-13,0.65,4802.45,"quantile"
"23 day ahead inc hosp","US",2022-08-22,2022-09-14,0.65,4886.4,"quantile"
"24 day ahead inc hosp","US",2022-08-22,2022-09-15,0.65,4792.2,"quantile"
"25 day ahead inc hosp","US",2022-08-22,2022-09-16,0.65,4810.35,"quantile"
"26 day ahead inc hosp","US",2022-08-22,2022-09-17,0.65,4814.4,"quantile"
"27 day ahead inc hosp","US",2022-08-22,2022-09-18,0.65,4761.7,"quantile"
"28 day ahead inc hosp","US",2022-08-22,2022-09-19,0.65,4687.15,"quantile"
"29 day ahead inc hosp","US",2022-08-22,2022-09-20,0.65,4732.4,"quantile"
"30 day ahead inc hosp","US",2022-08-22,2022-09-21,0.65,4686.7,"quantile"
"1 day ahead inc hosp","US",2022-08-22,2022-08-23,0.7,5509.3,"quantile"
"2 day ahead inc hosp","US",2022-08-22,2022-08-24,0.7,5511.6,"quantile"
"3 day ahead inc hosp","US",2022-08-22,2022-08-25,0.7,5400.6,"quantile"
"4 day ahead inc hosp","US",2022-08-22,2022-08-26,0.7,5376,"quantile"
"5 day ahead inc hosp","US",2022-08-22,2022-08-27,0.7,5376.6,"quantile"
"6 day ahead inc hosp","US",2022-08-22,2022-08-28,0.7,5388.6,"quantile"
"7 day ahead inc hosp","US",2022-08-22,2022-08-29,0.7,5337,"quantile"
"8 day ahead inc hosp","US",2022-08-22,2022-08-30,0.7,5335.9,"quantile"
"9 day ahead inc hosp","US",2022-08-22,2022-08-31,0.7,5324.2,"quantile"
"10 day ahead inc hosp","US",2022-08-22,2022-09-01,0.7,5229.8,"quantile"
"11 day ahead inc hosp","US",2022-08-22,2022-09-02,0.7,5201.3,"quantile"
"12 day ahead inc hosp","US",2022-08-22,2022-09-03,0.7,5189,"quantile"
"13 day ahead inc hosp","US",2022-08-22,2022-09-04,0.7,5136.9,"quantile"
